timestamp,open,high,low,close,volume
2019-01-01,574,574,574,574,0
2019-01-02,574,574,574,574,0
2019-01-03,574,574,574,574,0
2019-01-04,574,574,574,574,0
2019-01-07,560,574,560,574,300
2019-01-08,560,560,560,560,200
2019-01-09,560,560,560,560,0
2019-01-10,560,560,560,560,0
2019-01-11,574,574,574,574,100
2019-01-14,574,574,574,574,0
2019-01-15,574,574,574,574,0
2019-01-16,564,564,564,564,3300
2019-01-17,564,564,564,564,0
2019-01-18,564,564,564,564,0
2019-01-21,564,564,564,564,0
2019-01-22,564,589,564,574,1700
2019-01-23,564,564,564,564,0
2019-01-24,564,564,564,564,0
2019-01-25,564,564,564,564,200
2019-01-28,594,594,564,564,19900
2019-01-29,594,594,594,594,0
2019-01-30,594,594,594,594,0
2019-01-31,594,594,594,594,0
2019-02-01,594,594,594,594,0
2019-02-04,594,594,594,594,0
2019-02-05,594,594,594,594,0
2019-02-06,594,594,594,594,0
2019-02-07,609,609,609,609,100
2019-02-08,609,609,609,609,0
2019-02-11,574,579,574,579,400
2019-02-12,525,584,525,574,3000
2019-02-13,525,525,525,525,0
2019-02-14,525,525,525,525,0
2019-02-15,550,550,550,550,2000
2019-02-18,550,550,550,550,0
2019-02-19,550,550,550,550,0
2019-02-20,550,550,550,550,0
2019-02-21,550,550,550,550,0
2019-02-22,579,579,579,579,200
2019-02-25,569,574,569,569,2800
2019-02-26,569,569,569,569,0
2019-02-27,574,574,574,574,5400
2019-02-28,579,584,579,584,4800
2019-03-01,579,579,579,579,4800
2019-03-04,594,594,574,574,11100
2019-03-05,594,594,574,574,4700
2019-03-06,594,594,594,594,0
2019-03-07,594,594,594,594,0
2019-03-08,594,594,594,594,100
2019-03-11,594,594,594,594,0
2019-03-12,594,594,594,594,0
2019-03-13,564,569,564,569,500
2019-03-14,634,644,574,574,2600
2019-03-15,634,634,634,634,0
2019-03-18,634,634,634,634,0
2019-03-19,634,634,634,634,0
2019-03-20,634,634,634,634,0
2019-03-21,634,634,634,634,0
2019-03-22,634,634,634,634,0
2019-03-25,579,594,579,594,4300
2019-03-26,579,579,579,579,0
2019-03-27,579,579,579,579,0
2019-03-28,579,579,579,579,0
2019-03-29,614,624,614,624,10400
2019-04-01,614,614,614,614,0
2019-04-02,614,614,614,614,0
2019-04-03,614,614,614,614,0
2019-04-04,614,614,614,614,0
2019-04-05,614,614,614,614,0
2019-04-08,614,614,614,614,0
2019-04-09,614,614,614,614,0
2019-04-10,614,614,614,614,0
2019-04-11,614,614,614,614,0
2019-04-12,614,614,614,614,0
2019-04-15,614,614,614,614,0
2019-04-16,614,614,614,614,0
2019-04-17,614,614,614,614,0
2019-04-18,614,614,614,614,0
2019-04-19,614,614,614,614,0
2019-04-22,614,614,614,614,0
2019-04-23,614,614,614,614,0
2019-04-24,550,550,550,550,100
2019-04-25,550,550,550,550,0
2019-04-26,550,550,550,550,0
2019-04-29,550,550,550,550,500
2019-04-30,579,579,550,550,1100
2019-05-01,579,579,579,579,0
2019-05-02,550,550,545,550,4800
2019-05-03,550,550,550,550,400
2019-05-06,545,550,545,550,2400
2019-05-07,545,545,545,545,0
2019-05-08,520,545,505,545,6000
2019-05-09,535,535,535,535,1900
2019-05-10,594,594,594,594,100
2019-05-13,594,594,594,594,0
2019-05-14,594,594,594,594,0
2019-05-15,555,584,550,550,800
2019-05-16,555,555,555,555,0
2019-05-17,555,555,555,555,0
2019-05-20,555,555,555,555,0
2019-05-21,520,569,495,520,32200
2019-05-22,473,473,473,473,100
2019-05-23,584,584,584,584,100
2019-05-24,584,584,584,584,0
2019-05-27,584,584,584,584,0
2019-05-28,584,584,584,584,0
2019-05-29,584,584,584,584,0
2019-05-30,584,584,584,584,0
2019-05-31,584,584,584,584,100
2019-06-03,584,584,584,584,0
2019-06-04,584,584,584,584,0
2019-06-05,584,584,584,584,0
2019-06-06,584,584,584,584,0
2019-06-07,584,584,584,584,0
2019-06-10,525,525,525,525,4500
2019-06-11,525,525,525,525,0
2019-06-12,584,584,584,584,100
2019-06-13,584,584,584,584,0
2019-06-14,525,569,525,564,20600
2019-06-17,525,525,525,525,0
2019-06-18,525,525,525,525,0
2019-06-19,525,525,525,525,0
2019-06-20,510,510,510,510,10200
2019-06-21,510,510,510,510,0
2019-06-24,510,510,510,510,0
2019-06-25,510,510,510,510,12200
2019-06-26,510,510,510,510,0
2019-06-27,510,510,505,510,3600
2019-06-28,510,510,510,510,0
2019-07-01,510,510,510,510,0
2019-07-02,510,510,510,510,0
2019-07-03,515,515,515,515,100
2019-07-04,515,515,515,515,0
2019-07-05,515,515,515,515,0
2019-07-08,515,515,515,515,0
2019-07-09,515,515,515,515,0
2019-07-10,510,510,510,510,700
2019-07-11,510,510,510,510,300
2019-07-12,535,545,535,545,600
2019-07-15,500,540,500,500,20200
2019-07-16,500,505,500,505,1300
2019-07-17,484,484,484,484,300
2019-07-18,484,484,484,484,0
2019-07-19,484,484,484,484,0
2019-07-22,484,484,484,484,0
2019-07-23,540,550,540,550,400
2019-07-24,490,500,490,500,12500
2019-07-25,490,490,490,490,0
2019-07-26,490,490,490,490,0
2019-07-29,488,490,488,490,15100
2019-07-30,462,484,460,484,11400
2019-07-31,462,462,462,462,0
2019-08-01,462,462,462,462,0
2019-08-02,460,462,460,462,67400
2019-08-05,460,460,460,460,2000
2019-08-06,450,450,450,450,5900
2019-08-07,450,450,450,450,0
2019-08-08,450,450,450,450,0
2019-08-09,450,450,450,450,500
2019-08-12,450,450,450,450,0
2019-08-13,505,515,505,515,400
2019-08-14,505,505,505,505,0
2019-08-15,505,505,505,505,0
2019-08-16,500,500,498,498,3600
2019-08-19,500,500,500,500,0
2019-08-20,500,500,500,500,1300
2019-08-21,500,500,500,500,0
2019-08-22,500,500,500,500,0
2019-08-23,500,500,500,500,0
2019-08-26,500,500,500,500,0
2019-08-27,500,500,500,500,0
2019-08-28,500,500,500,500,0
2019-08-29,500,500,500,500,0
2019-08-30,500,500,500,500,0
2019-09-02,474,500,474,500,7000
2019-09-03,474,474,474,474,3000
2019-09-04,470,470,470,470,2000
2019-09-05,470,470,470,470,0
2019-09-06,470,470,462,464,4800
2019-09-09,464,470,460,470,9400
2019-09-10,462,462,450,460,10500
2019-09-11,462,462,452,460,3000
2019-09-12,462,462,462,462,0
2019-09-13,462,462,462,462,0
2019-09-16,462,462,462,462,0
