timestamp,open,high,low,close,volume
2019-01-01,188,188,188,188,0
2019-01-02,183,186,183,185,600
2019-01-03,179,180,175,180,700
2019-01-04,179,179,179,179,0
2019-01-07,179,179,179,179,0
2019-01-08,179,179,179,179,0
2019-01-09,179,179,170,179,2300
2019-01-10,179,179,179,179,0
2019-01-11,179,179,179,179,1600
2019-01-14,179,184,179,179,2200
2019-01-15,179,179,179,179,0
2019-01-16,179,179,179,179,0
2019-01-17,179,187,179,179,150900
2019-01-18,179,179,179,179,0
2019-01-21,177,187,177,187,4600
2019-01-22,177,177,170,170,400
2019-01-23,177,177,177,177,100
2019-01-24,179,179,169,173,4900
2019-01-25,181,181,181,181,400
2019-01-28,181,181,179,179,35300
2019-01-29,171,171,171,171,100
2019-01-30,171,171,171,171,0
2019-01-31,169,171,169,171,20100
2019-02-01,179,179,175,175,500
2019-02-04,174,181,174,179,900
2019-02-05,174,174,174,174,0
2019-02-06,171,171,171,171,100
2019-02-07,171,171,171,171,0
2019-02-08,171,171,171,171,0
2019-02-11,171,171,171,171,0
2019-02-12,177,177,175,175,400
2019-02-13,177,177,177,177,0
2019-02-14,177,177,177,177,400
2019-02-15,177,177,177,177,11600
2019-02-18,175,175,175,175,100
2019-02-19,181,195,175,175,24800
2019-02-20,181,181,181,181,0
2019-02-21,189,189,181,181,4600
2019-02-22,189,189,189,189,0
2019-02-25,184,191,184,189,500
2019-02-26,184,184,184,184,100
2019-02-27,181,181,181,181,100
2019-02-28,181,181,181,181,0
2019-03-01,181,181,181,181,0
2019-03-04,181,181,181,181,0
2019-03-05,181,181,181,181,0
2019-03-06,181,181,181,181,0
2019-03-07,181,181,181,181,0
2019-03-08,175,175,175,175,100
2019-03-11,175,175,175,175,0
2019-03-12,179,179,170,175,2300
2019-03-13,179,179,179,179,900
2019-03-14,179,179,179,179,0
2019-03-15,179,179,179,179,0
2019-03-18,179,179,179,179,0
2019-03-19,179,179,179,179,0
2019-03-20,179,179,179,179,0
2019-03-21,197,197,197,197,100
2019-03-22,171,190,171,190,3700
2019-03-25,185,188,185,188,1100
2019-03-26,185,185,185,185,0
2019-03-27,185,185,185,185,0
2019-03-28,185,185,185,185,0
2019-03-29,184,197,174,197,1700
2019-04-01,184,194,184,187,11700
