timestamp,open,high,low,close,volume
2024-11-11,1100,1100,1000,1000,1924800
2024-11-12,1375,1375,1375,1375,929800
2024-11-13,1715,1715,1715,1715,1785100
2024-11-14,2140,2140,2000,2000,6391800
2024-11-15,2670,2670,2240,2250,24184000
2024-11-18,3330,3330,2520,2670,55406700
2024-11-19,3330,3330,3330,3330,0
2024-11-20,4150,4150,3340,3350,36491500
2024-11-21,4150,4150,4150,4150,0
2024-11-22,4150,4150,4150,4150,0
2024-11-25,3740,3760,3740,3760,3831900
2024-11-26,4110,4110,3740,3740,6927500
2024-11-28,3950,3960,3950,3950,2630500
2024-11-29,3680,3750,3670,3750,3860300
2024-12-02,3740,3790,3720,3790,1620200
2024-12-03,4110,4110,3810,3810,3676700
2024-12-04,4520,4520,4120,4120,2250200
2024-12-05,4340,4990,4020,4520,33407300
2024-12-06,4780,4790,4260,4340,16812000
2024-12-09,5975,5975,4800,4850,37974700
2024-12-10,5900,6500,5100,6250,35220100
2024-12-11,6225,6725,6000,6000,19445400
2024-12-12,5500,6525,5100,6350,19408600
2024-12-13,5500,5825,5175,5650,10050900
2024-12-16,5275,5575,5200,5550,6632300
2024-12-17,5575,5875,5275,5300,12682100
2024-12-18,5625,5850,5500,5650,8732800
2024-12-19,5150,5700,5000,5700,11455600
2024-12-20,4700,5275,4470,5050,18437700
2024-12-23,4200,4800,4190,4720,10363500
2024-12-24,4780,5025,3800,4220,31026300
2024-12-27,4770,5100,4620,4820,12481100
2024-12-30,4660,4890,4660,4840,3238300
2025-01-02,4830,4950,4650,4660,5960600
2025-01-03,4550,4880,4550,4870,4689800
2025-01-06,4300,4590,4240,4590,3654100
2025-01-07,4170,4490,4140,4310,4436100
2025-01-08,4450,4850,4080,4170,13835700
2025-01-09,4310,4510,4250,4480,4238700
2025-01-10,4450,4540,4250,4310,3511500
2025-01-13,5550,5550,4350,4440,25327500
2025-01-14,5850,6450,5700,5825,26069600
2025-01-15,5775,6250,5700,5925,7155700
2025-01-16,6850,6925,4990,5900,18067700
2025-01-17,6625,7075,6300,6900,19074100
2025-01-20,6800,7300,6725,6750,11581500
2025-01-21,6700,7250,6625,6925,10165000
2025-01-22,6550,6925,6500,6750,4813900
2025-01-23,6550,6750,6075,6625,5260600
2025-01-24,6400,6825,6375,6650,4150500
2025-01-30,6200,6450,6150,6400,2159400
